1900-01-01 00:08:02, 60.684097528735634, 5.678365431034482
1900-01-01 00:09:02, 60.684168500000006, 5.678378222222222
1900-01-01 00:10:02, 60.68423727777778, 5.678378527777778
1900-01-01 00:11:43, 60.68423627976191, 5.678639732142857
1900-01-01 00:12:43, 60.68414286111111, 5.678672305555556
1900-01-01 00:13:43, 60.68458508333333, 5.678281611111111
1900-01-01 00:16:12, 60.684474361111114, 5.678425361111111
1900-01-01 00:17:12, 60.68447266666667, 5.6785483333333335
1900-01-01 00:18:12, 60.684529833333336, 5.678345500000001
1900-01-01 01:18:00, 60.684155555555556, 5.679168694444444
1900-01-01 01:20:21, 60.68415211111111, 5.679250361111111
1900-01-01 01:21:21, 60.684130305555556, 5.679163388888889
1900-01-01 01:22:21, 60.684155833333335, 5.678095333333333
1900-01-01 01:23:21, 60.6844725, 5.678226722222222
1900-01-01 01:24:21, 60.68422538888889, 5.6791558888888884
1900-01-01 01:25:21, 60.68392652777778, 5.679956722222223
1900-01-01 01:26:21, 60.68403686111112, 5.679416888888889
1900-01-01 01:27:21, 60.684164083333336, 5.679221861111111
1900-01-01 01:28:22.088000, 60.684295111111105, 5.678818388888889
1900-01-01 01:29:23, 60.684303722222225, 5.680816055555556
1900-01-01 01:30:23, 60.684152499999996, 5.678609194444444
1900-01-01 01:31:23, 60.68428758333334, 5.678351222222222
1900-01-01 01:32:27, 60.68474941666667, 5.677839361111111
1900-01-01 01:33:27, 60.683888555555555, 5.679224388888889
1900-01-01 01:34:27, 60.68412688888888, 5.678942833333334
1900-01-01 01:35:27, 60.68405588888889, 5.679351166666667
1900-01-01 01:36:39.086000, 60.68442313888889, 5.678916972222223
1900-01-01 01:42:22, 60.68447544444444, 5.678200166666667
1900-01-01 01:43:22, 60.68464811111111, 5.6777452777777775
1900-01-01 01:46:28.090000, 60.684586583333335, 5.678012972222222
1900-01-01 01:47:31.090000, 60.684389499999995, 5.678002694444444
1900-01-01 01:48:32, 60.68403694444444, 5.678672333333334
1900-01-01 01:49:32, 60.683803138888884, 5.679557722222222
1900-01-01 01:51:08.088000, 60.68373505555555, 5.679772944444445
1900-01-01 01:52:09, 60.68343963888889, 5.680066277777778
1900-01-01 01:53:22, 60.684431583333335, 5.678315166666667
1900-01-01 01:54:22, 60.684522916666666, 5.6787582500000005
1900-01-01 01:55:22, 60.68454, 5.678587666666667
1900-01-01 01:56:22, 60.684062555555556, 5.679196444444444
1900-01-01 01:57:22, 60.68480869444444, 5.678242333333333
